URL,label,URLLength,DomainLength,TLDLength,IsDomainIP,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,Bank,Pay,Crypto,LineOfCode,LargestLineLength,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
https://mlbuy.com,0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0794415416798357,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0
https://gloswielkopolski.pl,0,27.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,8.560061091643414,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://netzwertig.com,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.236155661683124,7.932003152361385,3.784189633918261,1.3862943611198906,2.8903717578961645,4.605170185988092,0.6931471805599453,5.017279836814924
https://aok.de,0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.741700694652055,12.604335210822123,2.70805020110221,0.6931471805599453,2.4849066497880004,5.049856007249537,0.0,2.0794415416798357
https://iza.ne.jp,0,17.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.376726947898627,12.097044300491385,4.248495242049359,1.3862943611198906,3.871201010907891,5.365976015021851,0.0,3.1780538303479458
https://robtex.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.23410650459726,10.349198489212819,0.6931471805599453,1.0986122886681098,2.302585092994046,3.912023005428146,0.0,1.9459101490553132
https://hostway.com,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.029432840581244,9.086249986745132,2.3978952727983707,2.9444389791664403,1.9459101490553132,4.30406509320417,0.0,0.0
https://ar-wp.com,0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.0,0.0,0.0,6.85751406254539,9.088963385809583,2.70805020110221,2.6390573296152584,3.1780538303479458,3.9318256327243257,2.302585092994046,0.0
https://phpmyadmin.net,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.709304340258298,6.48768401848461,3.295836866004329,0.6931471805599453,1.0986122886681098,3.6375861597263857,1.0986122886681098,3.6888794541139363
https://chanjet.com,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.278114659230517,11.294495785882239,3.7612001156935624,1.6094379124341003,2.302585092994046,4.442651256490317,0.0,2.995732273553991
https://journaldequebec.com,0,27.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3978952727983707,4.727387818712341,0.0,0.0,0.0,0.0,0.0,0.0
https://tripadvisor.com.tw,0,26.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,6.658011045870748,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
https://sharpnews.ru,0,20.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.782192056006791,10.767452878631598,0.6931471805599453,3.258096538021482,3.784189633918261,3.6375861597263857,3.044522437723423,0.6931471805599453
https://umkc.edu,0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.976348070447749,8.261268150577648,1.9459101490553132,1.0986122886681098,2.1972245773362196,4.127134385045092,0.0,2.70805020110221
https://filson.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.365975663507632,9.92583595619989,4.990432586778736,3.912023005428146,4.30406509320417,5.572154032177765,1.0986122886681098,1.6094379124341003
https://3doyunlar.net,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5238095238095238,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.553876891600541,8.635331719433278,2.6390573296152584,0.0,2.1972245773362196,4.5217885770490405,0.0,0.0
https://playfuly.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.677083461247136,6.839476438228843,2.8903717578961645,2.302585092994046,2.8903717578961645,1.791759469228055,1.791759469228055,3.970291913552122
https://macpaw.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.912423121473705,8.242229891372231,3.8918202981106265,1.0986122886681098,2.4849066497880004,4.574710978503383,0.6931471805599453,3.1354942159291497
https://educations.com,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.044522437723423,12.747562285806072,4.04305126783455,4.3694478524670215,3.044522437723423,5.3230099791384085,0.0,2.5649493574615367
https://guiainfantil.com,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.541683099882111,11.739263907180957,3.6109179126442243,0.6931471805599453,2.0794415416798357,5.6240175061873385,0.0,2.302585092994046
https://100zakladok.ru,0,22.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.45454545454545453,3.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.021023349349527,6.851184927493743,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.709530201312334,0.0,1.3862943611198906
https://serversfree.com,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.376726947898627,9.086249986745132,0.0,2.4849066497880004,2.772588722239781,4.762173934797756,0.6931471805599453,0.6931471805599453
https://onmasr.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.51085950651685,6.831953565565855,0.0,1.0986122886681098,1.6094379124341003,0.0,0.0,0.6931471805599453
https://freepik.es,0,18.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.406719247264253,13.554896161584203,3.912023005428146,1.791759469228055,3.5263605246161616,4.31748811353631,0.0,4.2626798770413155
https://brandbacker.com,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.455198563340122,5.389071729816501,3.4339872044851463,1.791759469228055,2.4849066497880004,2.0794415416798357,0.0,0.0
https://assimsefaz.com.br,0,25.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,4.90527477843843,0.0,0.0,0.0,0.0,0.0,0.0
https://ku63.com,0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3125,2.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,4.74493212836325,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
https://mister-auto.com,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1.0,0.0,0.0,0.0,0.6931471805599453,8.595449689382004,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://chnlove.com,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.52649485957079,7.947325027016463,3.332204510175204,1.9459101490553132,2.5649493574615367,3.784189633918261,0.0,2.302585092994046
https://bravoerotica.com,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.306275286948016,9.578103612900335,5.501258210544727,1.0986122886681098,2.995732273553991,6.129050210060545,0.0,3.4965075614664802
https://hawkhost.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9512437185814275,7.99799931797973,3.5263605246161616,0.6931471805599453,1.9459101490553132,4.634728988229636,1.791759469228055,1.0986122886681098
https://indimusic.tv,0,20.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.786456678344,7.452402451223638,3.6888794541139363,3.1354942159291497,3.4965075614664802,5.117993812416755,0.0,1.791759469228055
https://metafilter.com,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,8.588024372176829,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://sofoot.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.75080246487048,9.997615215260826,6.507277712385012,1.9459101490553132,3.258096538021482,5.886104031450156,2.302585092994046,4.356708826689592
https://mofos.com,0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.137727054086234,13.67373729423775,2.302585092994046,1.791759469228055,3.258096538021482,3.4965075614664802,0.0,1.791759469228055
https://nerve.com,0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.871201010907891,5.472270673671475,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453
https://kingoloto.com,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.101980731853192,8.010027528481734,4.356708826689592,1.3862943611198906,3.871201010907891,3.6888794541139363,1.0986122886681098,4.897839799950911
https://alquds.co.uk,0,20.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.51085950651685,5.983936280687191,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,0.6931471805599453
https://virtualdj.com,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.943122422819428,7.762596048540069,3.784189633918261,2.1972245773362196,2.772588722239781,4.941642422609304,0.0,1.6094379124341003
https://anime-ultime.net,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1.0,0.0,0.0,0.0,2.0794415416798357,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0
https://teothemes.com,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.035268599281097,9.088963385809583,2.4849066497880004,2.1972245773362196,3.1780538303479458,4.382026634673881,0.0,2.9444389791664403
https://123employee.com,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.4782608695652174,3.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.718498871295094,8.570733958344267,0.0,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098
https://aviasales.ru,0,20.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.315358001522335,12.857988893799543,1.791759469228055,0.6931471805599453,4.624972813284271,5.375278407684165,0.0,2.8903717578961645
https://itb.ac.id,0,17.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.519149957669823,6.785587645007929,3.5263605246161616,1.791759469228055,2.6390573296152584,5.111987788356544,0.6931471805599453,1.9459101490553132
https://sakshieducation.com,0,27.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.146709052203319,6.968850378341948,4.564348191467836,2.3978952727983707,3.6888794541139363,5.676753802268282,0.0,4.143134726391533
https://charitywater.org,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.331501849893691,10.994806643710096,3.258096538021482,4.897839799950911,2.3978952727983707,3.9318256327243257,0.0,2.5649493574615367
https://openssl.org,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.327876168789581,5.384495062789089,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.3862943611198906,0.0,2.70805020110221
https://daneshju.ir,0,19.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.471363088187097,9.621124641561947,4.51085950651685,3.2188758248682006,3.6375861597263857,5.303304908059076,3.6375861597263857,1.0986122886681098
https://aad.org,0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.521460917862246,5.942799375126701,1.3862943611198906,1.0986122886681098,1.791759469228055,2.70805020110221,0.0,1.6094379124341003
https://expeditionportal.com,0,28.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,8.580355766373877,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://futuremark.com,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.088408778675395,6.408528791059498,1.9459101490553132,1.3862943611198906,3.1780538303479458,4.820281565605037,0.0,3.6109179126442243
https://nichegalz.com,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,4.74493212836325,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
https://vendhq.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.697093486505405,11.63745016887127,2.833213344056216,2.302585092994046,3.4011973816621555,2.995732273553991,1.9459101490553132,5.655991810819852
https://manualdomundo.com.br,0,28.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,8.580355766373877,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://mypremiercreditcard.com,0,31.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.403670290012373,5.666426688112432,3.5553480614894135,2.0794415416798357,2.70805020110221,3.6635616461296463,0.6931471805599453,3.332204510175204
https://jamieoliver.com,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.293304824724492,13.069694400357047,4.700480365792417,2.302585092994046,2.833213344056216,5.676753802268282,0.0,3.4965075614664802
https://sexiba.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.442651256490317,11.708163247030729,0.0,1.0986122886681098,1.9459101490553132,0.0,0.0,0.0
https://kelkoo.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,6.650279048587422,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
https://pulzo.com,0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.32093496888341,7.787796878181171,5.4638318050256105,1.3862943611198906,3.1780538303479458,5.8888779583328805,0.0,3.2188758248682006
https://1und1.de,0,16.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3125,2.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.625392368007956,10.832911662800246,4.890349128221754,3.784189633918261,4.477336814478207,5.673323267171493,3.8066624897703196,4.2626798770413155
https://springer.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.260492856573185,11.369701536831892,3.258096538021482,1.3862943611198906,2.1972245773362196,4.875197323201151,0.0,3.4657359027997265
https://ibhejo.com,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9459101490553132,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.0
https://funnelkit.com,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.244166900663736,11.105648716832796,5.60947179518496,2.995732273553991,3.044522437723423,4.543294782270004,0.0,2.0794415416798357
https://postila.ru,0,18.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,7.3796321526095525,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0
https://ne21.com,0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3125,2.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.79346613258001,7.519692404116539,4.48863636973214,1.3862943611198906,2.9444389791664403,5.560681631015528,0.0,2.70805020110221
https://lordsofpain.net,0,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.302496423727326,10.381552353058636,3.6109179126442243,3.1780538303479458,3.6888794541139363,0.6931471805599453,2.1972245773362196,5.484796933490655
https://amaebi.net,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.58351893845611,4.927253685157205,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.0
https://alterinfo.net,0,21.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,4.74493212836325,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
https://bengalinews24.com,0,25.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.56,2.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.367295829986474,4.553876891600541,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
https://abstractfonts.com,0,25.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9512437185814275,10.380125376764875,4.127134385045092,1.3862943611198906,2.6390573296152584,5.872117789475416,1.3862943611198906,0.6931471805599453
https://formula1.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.713572066704308,13.284931105711422,4.836281906951478,1.6094379124341003,4.02535169073515,4.804021044733257,0.0,3.7612001156935624
https://chosunonline.com,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.738152494595957,6.486160788944089,3.6375861597263857,1.3862943611198906,3.258096538021482,4.709530201312334,0.0,0.0
https://familytreedna.com,0,25.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.883322388488279,11.746739879570963,2.772588722239781,4.007333185232471,4.330733340286331,3.4011973816621555,0.0,0.0
https://znoo.net,0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.720220155135295,5.929589143389895,2.70805020110221,0.6931471805599453,2.0794415416798357,2.8903717578961645,1.3862943611198906,0.0
https://bjoerntantau.com,0,24.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.670428522190693,9.310728546007452,2.8903717578961645,3.6635616461296463,3.9318256327243257,4.3694478524670215,3.258096538021482,2.70805020110221
https://bookmax.net,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.662960480135946,5.342334251964811,1.791759469228055,1.791759469228055,1.9459101490553132,3.4657359027997265,0.0,0.6931471805599453
https://sedo.de,0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.726233402358747,7.908754738783246,1.791759469228055,1.0986122886681098,2.4849066497880004,3.332204510175204,0.0,1.6094379124341003
https://goodui.org,0,18.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.403800504061147,10.157703323404748,4.74493212836325,1.3862943611198906,2.70805020110221,5.10594547390058,0.6931471805599453,4.74493212836325
https://mitsubishielectric.co.jp,0,32.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5310163320779155,6.777646593635117,2.995732273553991,2.6390573296152584,2.9444389791664403,4.060443010546419,2.3978952727983707,4.219507705176107
https://findpdf.net,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,8.439447842791385,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
https://wigflip.com,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.198497031265826,11.079276908387776,0.0,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0
https://idealo.fr,0,17.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.181591944611865,13.300086042153255,4.51085950651685,1.6094379124341003,3.295836866004329,5.846438775057725,0.0,0.0
https://salomon.com,0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.343805421853684,7.576097340623111,0.0,0.0,0.6931471805599453,0.0,0.0,0.0
https://macstories.net,0,22.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.883462586413092,9.086249986745132,2.70805020110221,1.9459101490553132,2.833213344056216,4.59511985013459,1.3862943611198906,3.091042453358316
https://posirank.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,10.378043305129086,3.784189633918261,1.9459101490553132,2.5649493574615367,4.143134726391533,1.791759469228055,1.9459101490553132
https://shorturl.com,0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.329720905522696,6.775366090936392,3.4011973816621555,0.6931471805599453,1.3862943611198906,2.833213344056216,0.0,0.6931471805599453
